dataset,time
SE.PRM.ENRL.FE.ZS,1.45746684074402
SE.PRM.ENRL.TC.ZS,1.39220714569092
SE.PRM.ENRR,1.39757609367371
SE.PRM.ENRR.FE,1.41381978988647
SE.PRM.ENRR.MA,1.44922995567322
SE.PRM.EPCR.FE.ZS,1.4360134601593
SE.PRM.EPCR.MA.ZS,1.39586663246155
SE.PRM.EPCR.ZS,1.45937061309814
SE.PRM.GINT.FE.ZS,1.5134265422821
SE.PRM.GINT.MA.ZS,1.40306854248047
SE.PRM.GINT.ZS,1.38019490242004
SE.PRM.NENR,1.39320492744446
SE.PRM.NENR.FE,1.39233899116516
SE.PRM.NENR.MA,1.44164562225342
SE.PRM.NINT.FE.ZS,1.35523509979248
SE.PRM.NINT.MA.ZS,1.39093160629272
SE.PRM.NINT.ZS,1.35087060928345
SE.PRM.PRIV.ZS,1.49512481689453
SE.PRM.REPT.FE.ZS,1.39537739753723
SE.PRM.REPT.MA.ZS,1.38910102844238
SE.PRM.REPT.ZS,1.40654420852661
SE.PRM.TCAQ.FE.ZS,1.44122982025146
SE.PRM.TCAQ.MA.ZS,1.47516870498657
SE.PRM.TCAQ.ZS,1.37517476081848
SE.PRM.TCHR,1.38525724411011
SE.PRM.TCHR.FE,1.39833879470825
SE.PRM.TCHR.FE.ZS,1.48150372505188
SE.PRM.TENR,1.35111713409424
SE.PRM.TENR.FE,1.36826872825623
SE.PRM.TENR.MA,1.38014149665833
SE.PRM.UNER,1.37909626960754
SE.PRM.UNER.FE,1.41793584823608
SE.PRM.UNER.MA,1.36192297935486
SE.SEC.AGES,29.7707509994507
SE.SEC.CMPT.LO.FE.ZS,1.56760621070862
SE.SEC.CMPT.LO.MA.ZS,1.41261529922485
SE.SEC.CMPT.LO.ZS,1.38665676116943
SE.SEC.DURS,29.829883813858
SE.SEC.DURS.LO,29.2862808704376
SE.SEC.DURS.UP,29.5556907653809
SE.SEC.ENRL,1.35514712333679
SE.SEC.ENRL.FE,1.37211275100708
SE.SEC.ENRL.FE.VO.ZS,1.44438171386719
SE.SEC.ENRL.FE.ZS,1.31583118438721
SE.SEC.ENRL.GC,1.36689758300781
SE.SEC.ENRL.GC.FE,1.37857484817505
SE.SEC.ENRL.GC.FE.ZS,1.35051345825195
SE.SEC.ENRL.MA.VO.ZS,1.37283539772034
SE.SEC.ENRL.TC.ZS,1.29348397254944
SE.SEC.ENRL.VO,1.31370162963867
SE.SEC.ENRL.VO.FE,1.31932306289673
SE.SEC.ENRL.VO.FE.ZS,1.32794165611267
SE.SEC.ENRL.VO.ZS,1.35670304298401
SE.SEC.ENRR,1.30492568016052
SE.SEC.ENRR.FE,1.31874704360962
SE.SEC.ENRR.LO,1.33289647102356
SE.SEC.ENRR.LO.FE,1.39729762077332
SE.SEC.ENRR.LO.MA,1.29169964790344
SE.SEC.ENRR.MA,1.30319166183472
SE.SEC.ENRR.UP,1.3160092830658
SE.SEC.ENRR.UP.FE,1.33843874931335
SE.SEC.ENRR.UP.MA,1.35320711135864
SE.SEC.NENR,1.26070117950439
SE.SEC.NENR.FE,1.27075433731079
SE.SEC.NENR.MA,1.29073190689087
SE.SEC.PRIV.ZS,1.31772470474243
SE.SEC.REPT.FE.ZS,1.34213829040527
SE.SEC.REPT.MA.ZS,1.27669548988342
SE.SEC.REPT.ZS,1.3042004108429
SE.SEC.TCAQ.FE.ZS,1.24850940704346
SE.SEC.TCAQ.MA.ZS,1.25381135940552
SE.SEC.TCAQ.ZS,1.29609084129333
SE.SEC.TCHR,1.25090479850769
SE.SEC.TCHR.FE,1.25355505943298
SE.SEC.TCHR.FE.ZS,1.25388956069946
SE.SEC.TCHR.MA,1.28968644142151
SE.TER.CMPL.FE.ZS,1.3048882484436
SE.TER.CMPL.MA.ZS,1.22093749046326
SE.TER.CMPL.ZS,1.23808789253235
SE.TER.ENRL,1.26302146911621
SE.TER.ENRL.FE,1.27332901954651
SE.TER.ENRL.FE.ZS,1.34224891662598
SE.TER.GRAD,1.19711184501648
SE.TER.GRAD.AG.FE.ZS,1.21311283111572
SE.TER.GRAD.AG.ZS,1.20539212226868
SE.TER.GRAD.ED.FE.ZS,1.2131175994873
SE.TER.GRAD.ED.ZS,1.20524191856384
SE.TER.GRAD.EN.FE.ZS,1.24708485603333
SE.TER.GRAD.EN.ZS,1.19170951843262
SE.TER.GRAD.FE,1.21207189559937
SE.TER.GRAD.FE.AG.ZS,1.21441054344177
SE.TER.GRAD.FE.ED.ZS,1.22018957138062
SE.TER.GRAD.FE.EN.ZS,1.29487347602844
SE.TER.GRAD.FE.HL.ZS,1.18966341018677
SE.TER.GRAD.FE.HU.ZS,1.19998645782471
SE.TER.GRAD.FE.SC.ZS,1.21428656578064
SE.TER.GRAD.FE.SS.ZS,1.21530151367188
SE.TER.GRAD.FE.SV.ZS,1.2322781085968
SE.TER.GRAD.FE.ZS,1.28614282608032
SE.TER.GRAD.HL.FE.ZS,1.21769618988037
SE.TER.GRAD.HL.ZS,1.20778203010559
SE.TER.GRAD.HU.FE.ZS,1.2269024848938
SE.TER.GRAD.HU.ZS,1.20147323608398
SE.TER.GRAD.OT.FE.ZS,1.21600604057312
SE.TER.GRAD.OT.ZS,1.26299357414246
SE.TER.GRAD.SC.FE.ZS,1.19957399368286
SE.TER.GRAD.SC.ZS,1.20034456253052
SE.TER.GRAD.SS.FE.ZS,1.22220325469971
SE.TER.GRAD.SS.ZS,1.20197534561157
SE.TER.GRAD.SV.FE.ZS,1.26550626754761
SE.TER.GRAD.SV.ZS,1.16063952445984
SE.TER.PRIV.ZS,1.21311163902283
SE.TER.TCHR,1.21630525588989
SE.TER.TCHR.FE,1.2222785949707
SE.TER.TCHR.FE.ZS,1.23652076721191
SE.XPD.CUR.PRIM.ZS,1.25434398651123
SE.XPD.CUR.SECO.ZS,1.18398499488831
SE.XPD.CUR.TERT.ZS,1.22631239891052
SE.XPD.CUR.TOTL.ZS,1.19678282737732
SE.XPD.SECO.PC.ZS,1.17439746856689
SE.XPD.TERT.PC.ZS,1.25285696983337
SE.XPD.TERT.ZS,1.17603182792664
SE.XPD.TOTL.GB.ZS,1.16972756385803
SE.XPD.TOTL.GD.ZS,1.20577096939087
SE.XPD.TOTL.GN.ZS,1.19011759757996
SE.XPD.TOTL.PC.ZS,1.17401146888733
SG.GEN.PARL.ZS,29.5715370178223
SH.MED.NUMW.P3,1.23577952384949
SH.MED.PHYS.ZS,1.3449068069458
SH.MMR.DTHS,29.4403469562531
SH.MMR.RISK,28.8078486919403
SH.MMR.RISK.ZS,28.2764623165131
SH.STA.DIAB.ZS,27.9440953731537
SH.STA.MMRT,27.9592242240906
SHRIMP_MEX,1.14779305458069
SI.POV.NAGP,1.15725016593933
SI.POV.NAHC,1.18490767478943
SI.POV.RUGP,1.17204165458679
SI.POV.RUHC,1.28081893920898
SI.POV.URGP,1.13384056091309
SI.POV.URHC,1.1644492149353
SILVER,1.14900970458984
SL.AGR.EMPL.FE.ZS,1.1679265499115
SL.AGR.EMPL.MA.ZS,1.16234517097473
SL.AGR.EMPL.ZS,1.19674324989319
SL.EMP.MPYR.FE.ZS,1.13739490509033
SL.EMP.MPYR.MA.ZS,1.14659428596497
SL.EMP.MPYR.ZS,1.13211011886597
SL.EMP.OWAC.FE.ZS,1.12713098526001
SL.EMP.OWAC.MA.ZS,1.13860487937927
SL.EMP.UNDR.FE.ZS,1.20620059967041
SL.EMP.UNDR.MA.ZS,1.12344408035278
SL.EMP.UNDR.ZS,1.13311624526978
SL.EMP.WORK.FE.ZS,1.13693046569824
SL.EMP.WORK.MA.ZS,1.13678550720215
SL.EMP.WORK.ZS,1.13163232803345
SL.FAM.WORK.FE.ZS,1.17617678642273
SL.FAM.WORK.MA.ZS,1.10256052017212
SL.FAM.WORK.ZS,1.13980197906494
SL.IND.EMPL.FE.ZS,1.12398338317871
SL.IND.EMPL.MA.ZS,1.12524151802063
SL.IND.EMPL.ZS,1.12230038642883
SL.SRV.EMPL.FE.ZS,1.17085409164429
SL.SRV.EMPL.MA.ZS,1.08933472633362
SL.SRV.EMPL.ZS,1.10617184638977
SL.TLF.CACT.FE.NE.ZS,1.10770583152771
SL.TLF.CACT.FM.NE.ZS,1.11964559555054
SL.TLF.CACT.MA.NE.ZS,1.13571381568909
SL.TLF.CACT.NE.ZS,1.17123556137085
SL.UEM.TOTL.FE.NE.ZS,1.08874011039734
SL.UEM.TOTL.MA.NE.ZS,1.12610816955566
SN.ITK.DFCT,27.5946667194366
SORGHUM,1.15788865089417
SOYBEAN_MEAL,1.14386630058289
SOYBEAN_OIL,1.19176292419434
SOYBEANS,1.09182214736938
SP.POP.0305.FE.UN,27.3785970211029
SP.POP.0305.MA.UN,27.4011795520782
SP.POP.0305.TO.UN,27.4201335906982
SP.POP.0406.FE.UN,27.0233533382416
SP.POP.0406.MA.UN,26.6987125873566
SP.POP.0406.TO.UN,27.1471703052521
SP.POP.0509.FE.UN,26.7565903663635
SP.POP.0509.MA.UN,26.7704434394836
SP.POP.0509.TO.UN,27.0862631797791
SP.POP.0510.FE.UN,26.7225923538208
SP.POP.0510.MA.UN,26.9802124500275
SP.POP.0510.TO.UN,26.6603620052338
SP.POP.0511.FE.UN,26.463613986969
SP.POP.0511.MA.UN,26.8189399242401
SP.POP.0511.TO.UN,26.3904769420624
SP.POP.0609.FE.UN,26.1544468402863
SP.POP.0609.MA.UN,26.4746844768524
SP.POP.0609.TO.UN,26.4329302310944
SP.POP.0610.FE.UN,27.0163116455078
SP.POP.0610.MA.UN,28.6084821224213
SP.POP.0610.TO.UN,26.8042225837708
SP.POP.0611.FE.UN,26.5112738609314
SP.POP.0611.MA.UN,25.5478935241699
SP.POP.0611.TO.UN,25.6083710193634
SP.POP.0612.FE.UN,26.3530356884003
SP.POP.0612.MA.UN,26.3531889915466
SP.POP.0612.TO.UN,25.508118391037
SP.POP.0709.FE.UN,25.4620642662048
SP.POP.0709.MA.UN,25.244292974472
SP.POP.0709.TO.UN,25.3980617523193
SP.POP.0710.FE.UN,25.3184413909912
SP.POP.0710.MA.UN,25.4180724620819
SP.POP.0710.TO.UN,25.0022509098053
SP.POP.0711.FE.UN,24.9816038608551
SP.POP.0711.MA.UN,25.9344756603241
SP.POP.0711.TO.UN,24.6226828098297
SP.POP.0712.FE.UN,24.3091602325439
SP.POP.0712.MA.UN,24.3089234828949
SP.POP.0712.TO.UN,24.4920253753662
SP.POP.0713.FE.UN,24.3594577312469
SP.POP.0713.MA.UN,23.8529965877533
SP.POP.0713.TO.UN,24.575658082962
SP.POP.1014.FE.UN,23.7213046550751
SP.POP.1014.MA.UN,24.1209869384766
SP.POP.1014.TO.UN,25.4015634059906
SP.POP.1015.FE.UN,24.678293466568
SP.POP.1015.MA.UN,23.8634350299835
SP.POP.1015.TO.UN,23.8487823009491
SP.POP.1016.FE.UN,23.8654012680054
SP.POP.1016.MA.UN,23.717188835144
SP.POP.1016.TO.UN,23.7773621082306
SP.POP.1017.FE.UN,23.4197642803192
SP.POP.1017.MA.UN,22.9900703430176
SP.POP.1017.TO.UN,22.8074069023132
SP.POP.1018.FE.UN,22.9538667201996
SP.POP.1018.MA.UN,22.9685678482056
SP.POP.1018.TO.UN,23.2848973274231
SP.POP.1115.FE.UN,22.694237947464
SP.POP.1115.MA.UN,22.1763281822205
SP.POP.1115.TO.UN,21.9404797554016
SP.POP.1116.FE.UN,21.7271971702576
SP.POP.1116.MA.UN,21.5952258110046
SP.POP.1116.TO.UN,21.2573421001434
SP.POP.1117.FE.UN,21.3363952636719
SP.POP.1117.MA.UN,21.5118157863617
SP.POP.1117.TO.UN,21.0356316566467
SP.POP.1118.FE.UN,20.6662750244141
SP.POP.1118.MA.UN,21.1318821907043
SP.POP.1118.TO.UN,20.8226988315582
SP.POP.1215.FE.UN,20.7634382247925
SP.POP.1215.MA.UN,20.2299602031708
SP.POP.1215.TO.UN,19.881338596344
SP.POP.1216.FE.UN,20.6981570720673
SP.POP.1216.MA.UN,20.572173833847
SP.POP.1216.TO.UN,20.2837779521942
SP.POP.1217.FE.UN,20.2876229286194
SP.POP.1217.MA.UN,20.1266827583313
SP.POP.1217.TO.UN,20.2033393383026
SP.POP.1218.FE.UN,20.1590104103088
SP.POP.1218.MA.UN,20.3203041553497
SP.POP.1218.TO.UN,20.0590314865112
SP.POP.1316.FE.UN,19.9559533596039
SP.POP.1316.MA.UN,19.9877164363861
SP.POP.1316.TO.UN,20.0924153327942
SP.POP.1317.FE.UN,19.4083733558655
SP.POP.1317.MA.UN,19.4832236766815
SP.POP.1317.TO.UN,19.4267566204071
SP.POP.1318.FE.UN,19.0805189609528
SP.POP.1318.MA.UN,18.7504630088806
SP.POP.1318.TO.UN,18.6256670951843
SP.POP.1319.FE.UN,18.8533365726471
SP.POP.1319.MA.UN,18.3156778812408
SP.POP.1319.TO.UN,18.4946095943451
SP.POP.1418.FE.UN,18.1563539505005
SP.POP.1418.MA.UN,17.911848783493
SP.POP.1418.TO.UN,17.8396806716919
SP.POP.1419.FE.UN,17.7449238300323
SP.POP.1419.MA.UN,17.7879762649536
SP.POP.1419.TO.UN,17.744793176651
SP.POP.1524.FE.UN,17.8629965782166
SP.POP.1524.MA.UN,17.6758008003235
SP.POP.1524.TO.UN,17.6745538711548
SP.POP.AG00.FE.IN,17.4192261695862
SP.POP.AG00.FE.UN,17.4313721656799
SP.POP.AG00.MA.IN,17.4575707912445
SP.POP.AG00.MA.UN,17.015340089798
SP.POP.AG00.TO.UN,16.8060410022736
SP.POP.AG01.FE.IN,16.9483077526093
SP.POP.AG01.FE.UN,16.686637878418
SP.POP.AG01.MA.IN,16.5402772426605
SP.POP.AG01.MA.UN,16.4383914470673
SP.POP.AG01.TO.UN,16.0844120979309
SP.POP.AG02.FE.IN,15.565714597702
SP.POP.AG02.FE.UN,15.5925695896149
SP.POP.AG02.MA.IN,15.7116410732269
SP.POP.AG02.MA.UN,15.3651571273804
SP.POP.AG02.TO.UN,15.1620621681213
SP.POP.AG03.FE.IN,15.162939786911
SP.POP.AG03.FE.UN,15.1406860351562
SP.POP.AG03.MA.IN,14.9000792503357
SP.POP.AG03.MA.UN,14.901077747345
SP.POP.AG03.TO.UN,14.8491182327271
SP.POP.AG04.FE.IN,14.5623967647552
SP.POP.AG04.FE.UN,14.6174259185791
SP.POP.AG04.MA.IN,14.6460773944855
SP.POP.AG04.MA.UN,14.5439033508301
SP.POP.AG04.TO.UN,14.4477753639221
SP.POP.AG05.FE.IN,14.0999317169189
SP.POP.AG05.FE.UN,13.775634765625
SP.POP.AG05.MA.IN,13.8443243503571
SP.POP.AG05.MA.UN,13.6653122901917
SP.POP.AG05.TO.UN,13.5589566230774
SP.POP.AG06.FE.UN,13.491425037384
SP.POP.AG06.MA.UN,13.1819636821747
SP.POP.AG06.TO.UN,13.2367162704468
SP.POP.AG07.FE.UN,12.8603649139404
SP.POP.AG07.MA.UN,12.9690253734589
SP.POP.AG07.TO.UN,12.8911983966827
SP.POP.AG08.FE.UN,12.4795572757721
SP.POP.AG08.MA.UN,12.3464524745941
SP.POP.AG08.TO.UN,11.9884068965912
SP.POP.AG09.FE.UN,12.0028553009033
SP.POP.AG09.MA.UN,11.875518321991
SP.POP.AG09.TO.UN,11.7831244468689
SP.POP.AG10.FE.UN,11.7614929676056
SP.POP.AG10.MA.UN,11.6346707344055
SP.POP.AG10.TO.UN,11.3024818897247
SP.POP.AG11.FE.UN,11.2897837162018
SP.POP.AG11.MA.UN,11.2126939296722
SP.POP.AG11.TO.UN,11.1193175315857
SP.POP.AG12.FE.UN,10.7549293041229
SP.POP.AG12.MA.UN,10.7982537746429
SP.POP.AG12.TO.UN,10.6783056259155
SP.POP.AG13.FE.UN,10.5904092788696
SP.POP.AG13.MA.UN,10.6076943874359
SP.POP.AG13.TO.UN,10.2172873020172
SP.POP.AG14.FE.UN,10.2313580513
SP.POP.AG14.MA.UN,10.166915178299
SP.POP.AG14.TO.UN,9.96311497688293
SP.POP.AG15.FE.UN,9.86184692382812
SP.POP.AG15.MA.UN,9.6748366355896
SP.POP.AG15.TO.UN,9.78262996673584
SP.POP.AG16.FE.UN,9.35516309738159
SP.POP.AG16.MA.UN,9.28264760971069
SP.POP.AG16.TO.UN,9.310711145401
SP.POP.AG17.FE.UN,8.95478701591492
SP.POP.AG17.MA.UN,8.90183210372925
SP.POP.AG17.TO.UN,8.76537823677063
SP.POP.AG18.FE.UN,9.29071927070618
SP.POP.AG18.MA.UN,8.68947982788086
SP.POP.AG18.TO.UN,8.66749238967896
SP.POP.AG19.FE.UN,8.4494001865387
SP.POP.AG19.MA.UN,8.3477954864502
SP.POP.AG19.TO.UN,8.0542778968811
SP.POP.AG20.FE.UN,8.01747274398804
SP.POP.AG20.MA.UN,8.05656838417053
SP.POP.AG20.TO.UN,7.84537625312805
SP.POP.AG21.FE.UN,7.72120547294617
SP.POP.AG21.MA.UN,7.5840208530426
SP.POP.AG21.TO.UN,7.36645245552063
SP.POP.AG22.FE.UN,7.37559032440186
SP.POP.AG22.MA.UN,7.42184686660767
SP.POP.AG22.TO.UN,7.12395405769348
SP.POP.AG23.FE.UN,6.90714955329895
SP.POP.AG23.MA.UN,6.80824160575867
SP.POP.AG23.TO.UN,6.84509086608887
SP.POP.AG24.FE.UN,6.69143056869507
SP.POP.AG24.MA.UN,6.76098442077637
SP.POP.AG24.TO.UN,6.31413817405701
SP.POP.AG25.FE.UN,6.25156760215759
SP.POP.AG25.MA.UN,6.02705764770508
SP.POP.AG25.TO.UN,5.87941002845764
SP.PRE.TOTL.FE.IN,5.97314405441284
SP.PRE.TOTL.IN,5.45195055007935
SP.PRE.TOTL.MA.IN,5.40837740898132
SP.PRM.GRAD.FE,5.46005272865295
SP.PRM.GRAD.MA,5.23671460151672
SP.PRM.GRAD.TO,5.00500822067261
SP.PRM.TOTL.FE.IN,4.95535516738892
SP.PRM.TOTL.IN,4.7953736782074
SP.PRM.TOTL.MA.IN,4.73921537399292
SP.SEC.LTOT.FE.IN,4.49312686920166
SP.SEC.LTOT.IN,4.53161144256592
SP.SEC.LTOT.MA.IN,4.20776104927063
SP.SEC.TOTL.FE.IN,4.2869188785553
SP.SEC.TOTL.IN,4.12505984306335
SP.SEC.TOTL.MA.IN,4.05525660514832
SP.SEC.UTOT.FE.IN,4.07356238365173
SP.SEC.UTOT.IN,3.84219932556152
SP.SEC.UTOT.MA.IN,3.83248949050903
SP.TER.TOTL.FE.IN,3.70548915863037
SP.TER.TOTL.IN,3.44221138954163
SP.TER.TOTL.MA.IN,3.24591302871704
SUGAR_EU,0.755274534225464
SUGAR_US,0.739261865615845
SUGAR_WLD,0.810742378234863
TEA_AVG,0.711449146270752
TEA_COLOMBO,0.711732625961304
TEA_KOLKATA,0.710609197616577
TEA_MOMBASA,0.712918758392334
TIN,0.709283590316772
TOBAC_US,0.710013151168823
TOTRESV,2.98456025123596
TSP,0.721797466278076
UIS.AFR.AGRADMG.1.PU,0.804956674575806
UIS.AFR.CS.1.PU,0.712584733963013
UIS.AFR.CS.MG.1.PU,0.712900638580322
UIS.AFR.CS.SG.1.G1.PU,0.718151569366455
UIS.AFR.CS.SG.1.G2.PU,0.708963394165039
UIS.AFR.CS.SG.1.G3.PU,0.749377489089966
UIS.AFR.CS.SG.1.G4.PU,0.725977897644043
UIS.AFR.CS.SG.1.G5.PU,0.717448472976685
UIS.AFR.CS.SG.1.G6.PU,0.715502262115479
UIS.AFR.CS.SG.1.PU,0.712815523147583
UIS.AFR.ECP.MG.1.PU,0.714849710464478
UIS.AFR.FNTP.1,0.784106254577637
UIS.AFR.FNTP.2,0.695606708526611
UIS.AFR.FNTP.3,0.691765785217285
UIS.AFR.GTCTR.1.F,0.700002193450928
UIS.AFR.GTCTR.1.M,0.705098390579224
UIS.AFR.GTCTR.1.T,0.704787731170654
UIS.AFR.GTCTR.2.F,0.686140298843384
UIS.AFR.NTP.1.PU.F,0.716103076934814
UIS.AFR.NTP.1.PU.M,0.718926906585693
UIS.AFR.NTP.1.PU.T,0.708330154418945
UIS.AFR.NTP.2.PU.F,0.684677600860596
UIS.AFR.PBR.1.G1.PU.MATH,0.76263952255249
UIS.AFR.PBR.1.G1.PU.READ,0.676181554794312
UIS.AFR.PBR.1.G2.PU.MATH,0.683275938034058
UIS.AFR.PBR.1.G2.PU.READ,0.677288770675659
UIS.AFR.PBR.1.G3.PU.MATH,0.678912878036499
UIS.AFR.PBR.1.G3.PU.READ,0.681666374206543
UIS.AFR.PBR.1.G4.PU.MATH,0.67967414855957
UIS.AFR.PBR.1.G4.PU.READ,0.687295913696289
UIS.AFR.PBR.1.G5.PU.MATH,0.67975640296936
UIS.AFR.PBR.1.G5.PU.READ,0.68135666847229
UIS.AFR.PBR.1.G6.PU.MATH,0.672597885131836
UIS.AFR.PBR.1.G6.PU.READ,0.749167442321777
UIS.AFR.PBR.1.PU.MATH,0.657222747802734
UIS.AFR.PBR.1.PU.READ,0.658800363540649
UIS.AFR.SCHBSP.1.PU.MIXTOIL,0.653932094573975
UIS.AFR.SCHBSP.1.PU.WELEC,0.665316104888916
UIS.AFR.SCHBSP.1.PU.WOELEC,0.668631076812744
UIS.AFR.SCHBSP.1.PU.WOPOWAT,0.673216819763184
UIS.AFR.SCHBSP.1.PU.WOTOIL,0.674791812896729
UIS.AFR.SCHBSP.1.PU.WPOWAT,0.673368215560913
UIS.AFR.SCHBSP.1.PU.WSTOIL,0.65455436706543
UIS.AFR.SCHBSP.1.PU.WTOIL,0.663440704345703
UIS.AFR.SCHCENRESPR.1.PU,0.751532793045044
UIS.AFR.SCHCENRESPR.23.PU,0.644450902938843
UIS.AFR.TATTRR.1.PU.F,0.646481275558472
UIS.AFR.TATTRR.1.PU.M,0.637921571731567
UIS.AFR.TATTRR.1.PU.T,0.639642715454102
UIS.AFR.TRNTP.1.PU.F,0.642876863479614
UIS.AFR.TRNTP.1.PU.M,0.635479927062988
UIS.AFR.TRNTP.1.PU.T,0.638818264007568
UIS.AFR.TRNTP.2.PU.F,0.63100790977478
UIS.AFR.TRNTP.2.PU.M,0.625301837921143
UIS.AFR.TRNTP.2.PU.T,0.630022764205933
UIS.AFR.TRNTP.3.PU.F,0.624180316925049
UIS.AFR.TRNTP.3.PU.M,0.632827043533325
UIS.AFR.TRNTP.3.PU.T,0.697305679321289
UIS.AIR.1.GPI,0.633084297180176
UIS.AIR.2.GPV,0.636701345443726
UIS.AIR.2.GPV.F,0.632903575897217
UIS.AIR.2.GPV.M,0.635116577148438
UIS.AIRE.1.GLAST.GPI,0.628983974456787
UIS.AY.EM,2.76560640335083
UIS.AY.EY,0.731456756591797
UIS.AY.SM,2.71640944480896
UIS.AY.SY,2.52479529380798
UIS.CEAGEE.1,1.84270787239075
UIS.E.0.PR,0.639613389968872
UIS.E.1.G1,0.639963388442993
UIS.E.1.G1.F,0.632826805114746
UIS.E.1.G2,0.637951850891113
UIS.E.1.G2.F,0.683144807815552
UIS.E.1.G3,0.600969076156616
UIS.E.1.G3.F,0.598693609237671
UIS.E.1.G4,0.599816083908081
UIS.E.1.G4.F,0.599059343338013
UIS.E.1.G5,0.599502325057983
UIS.E.1.G5.F,0.591354846954346
UIS.E.1.G6,0.59428334236145
UIS.E.1.G6.F,0.597197294235229
UIS.E.1.PR,0.589937925338745
UIS.E.2,0.59436559677124
UIS.E.2.F,0.593200206756592
UIS.E.2.GPV,0.662949562072754
UIS.E.2.GPV.F,0.579328298568726
UIS.E.2.GPV.PU,0.582207441329956
UIS.E.2.GPV.PU.F,0.580935716629028
UIS.E.2.PU,0.583255767822266
UIS.E.2.PU.F,0.584613084793091
UIS.E.23.GPV.G1,0.574869394302368
UIS.E.23.GPV.G1.F,0.577605962753296
UIS.E.23.GPV.G2,0.575078248977661
UIS.E.23.GPV.G2.F,0.579109907150269
UIS.E.23.GPV.G3,0.569945573806763
UIS.E.23.GPV.G3.F,0.577373504638672
UIS.E.23.GPV.G4,0.651273012161255
UIS.E.23.GPV.G4.F,0.554018974304199
UIS.E.23.GPV.G5,0.559971570968628
UIS.E.23.GPV.G5.F,0.557842969894409
UIS.E.23.GPV.G6,0.560643672943115
UIS.E.23.GPV.G6.F,0.551119089126587
UIS.E.23.GPV.G7,0.554094552993774
UIS.E.23.GPV.G7.F,0.553470134735107
UIS.E.23.GPV.G8,0.531848192214966
UIS.E.23.GPV.G8.F,0.537659645080566
UIS.E.23.GPV.PU,0.551220893859863
UIS.E.23.GPV.PU.F,0.550162076950073
UIS.E.23.PR,0.544202089309692
UIS.E.23.PU,0.622455596923828
UIS.E.23.PU.F,0.526868104934692
UIS.E.23.V.PU,0.530658483505249
UIS.E.23.V.PU.F,0.530257225036621
UIS.E.3,0.53207540512085
UIS.E.3.F,0.538547277450562
UIS.E.3.GPV,0.52714729309082
UIS.E.3.GPV.F,0.531258583068848
UIS.E.3.GPV.PU,0.533512592315674
UIS.E.3.GPV.PU.F,0.57942533493042
UIS.E.3.PU,0.524878978729248
UIS.E.3.PU.F,0.525376319885254
UIS.E.3.V,0.527230262756348
UIS.E.3.V.F,0.528871536254883
UIS.E.3.V.PU,0.592166423797607
UIS.E.3.V.PU.F,0.511608839035034
UIS.E.5.A,0.510545253753662
UIS.E.5.A.F,0.511773824691772
UIS.E.5.B,0.496994972229004
UIS.E.5.B.F,0.49840521812439
UIS.E.56.F140,0.49588418006897
UIS.E.56.F140.F,0.494246244430542
UIS.E.56.F200,0.496182680130005
UIS.E.56.F200.F,0.496912717819214
UIS.E.56.F300,0.49802041053772
UIS.E.56.F300.F,0.499796867370605
UIS.E.56.F400,0.490360260009766
UIS.E.56.F400.F,0.490862607955933
UIS.E.56.F500,0.488961219787598
UIS.E.56.F500.F,0.56658935546875
UIS.E.56.F600,0.478429794311523
UIS.E.56.F600.F,0.471664667129517
UIS.E.56.F700,0.473731279373169
UIS.E.56.F700.F,0.472623586654663
UIS.E.56.F800,0.473258495330811
UIS.E.56.F800.F,0.472212314605713
UIS.E.56.FOREIGN,0.48095703125
UIS.E.6,0.479215621948242
UIS.E.6.F,0.478547096252441
UIS.ECDP.1,0.476448535919189
UIS.ECDP.1.F,0.478017330169678
UIS.ECDP.1.GPI,0.477891445159912
UIS.ECDP.1.M,0.479289770126343
UIS.FEP.5.A,0.469547271728516
UIS.FEP.5.B,0.465553522109985
UIS.FEP.56.FOREIGN,0.54122519493103
UIS.FEP.6,0.456479549407959
UIS.FOSEP.56.F140,0.446919441223145
UIS.FOSEP.56.F140.F,0.450005531311035
UIS.FOSEP.56.F200,0.449280977249146
UIS.FOSEP.56.F200.F,0.451126337051392
UIS.FOSEP.56.F300,0.46305775642395
UIS.FOSEP.56.F300.F,0.451608896255493
UIS.FOSEP.56.F400,0.440792798995972
UIS.FOSEP.56.F400.F,0.443650722503662
UIS.FOSEP.56.F500,0.437795877456665
UIS.FOSEP.56.F500.F,0.439640998840332
UIS.FOSEP.56.F600,0.437788963317871
UIS.FOSEP.56.F600.F,0.435203552246094
UIS.FOSEP.56.F700,0.440493583679199
UIS.FOSEP.56.F700.F,0.432353973388672
UIS.FOSEP.56.F800,0.433373212814331
UIS.FOSEP.56.F800.F,0.514900922775269
UIS.FOSEP.56.FUK,0.416533470153809
UIS.FOSEP.56.FUK.F,0.419691324234009
UIS.FTP.2,0.427041530609131
UIS.FTP.3,0.427346467971802
UIS.GAP.1,2.03179979324341
UIS.GAP.1.F,1.9225766658783
UIS.GAP.1.M,1.8194465637207
UIS.GER.0.GPI,0.456847190856934
UIS.GER.123,0.444740295410156
UIS.GER.123.F,0.440632820129395
UIS.GER.123.M,0.503867626190186
UIS.GER.2.GPI,0.414740562438965
UIS.GER.3.GPI,0.417782783508301
UIS.GGR.1.GPI,0.409970045089722
UIS.GGR.2,0.405400276184082
