"datasetX","datasetY","similarity","correlation","pValue","n"
"2.01.01.02.nabase","SP.POP.1117.MA.UN",0.000606639,0.219969893850355,0.00174571702532943,137
"2.01.01.02.nabase","SP.POP.1117.TO.UN",0.0013548,0.219969893850355,0.00174571702532943,137
"2.01.01.02.nabase","SP.POP.1118.FE.UN",0.00157818,0.217851889370365,0.00193355320303543,137
"2.01.01.02.nabase","SP.POP.1118.MA.UN",0.000606639,0.218457033507505,0.00187807544316591,137
"2.01.01.02.nabase","SP.POP.1118.TO.UN",0.0013548,0.218759605576075,0.00185088835189178,137
"2.01.01.02.nabase","SP.POP.1215.FE.UN",0.00157818,0.219969893850355,0.00174571702532943,137
"2.01.01.02.nabase","SP.POP.1215.MA.UN",0.000606639,0.219969893850355,0.00174571702532943,137
"2.01.01.02.nabase","SP.POP.1215.TO.UN",0.0013548,0.220272465918925,0.00172029713763401,137
"2.01.01.02.nabase","SP.POP.1216.FE.UN",0.00157818,0.219364749713215,0.00179759587347716,137
"2.01.01.02.nabase","SP.POP.1216.MA.UN",0.000606639,0.220272465918925,0.00172029713763401,137
"2.01.01.02.nabase","SP.POP.1216.TO.UN",0.0013548,0.219667321781785,0.00177148187159259,137
"2.01.01.02.nabase","SP.POP.1217.FE.UN",0.00157818,0.218457033507505,0.00187807544316591,137
"2.01.01.02.nabase","SP.POP.1217.MA.UN",0.000606639,0.219062177644645,0.00182406327187889,137
"2.01.01.02.nabase","SP.POP.1217.TO.UN",0.0013548,0.218759605576075,0.00185088835189178,137
"2.01.01.02.nabase","SP.POP.1218.FE.UN",0.00157818,0.217851889370365,0.00193355320303543,137
"2.01.01.02.nabase","SP.POP.1218.MA.UN",0.000606639,0.217549317301795,0.00196185275695202,137
"2.01.01.02.nabase","SP.POP.1218.TO.UN",0.0013548,0.217851889370365,0.00193355320303543,137
"2.01.01.02.nabase","SP.POP.1316.FE.UN",0.00157818,0.218457033507505,0.00187807544316591,137
"2.01.01.02.nabase","SP.POP.1316.MA.UN",0.000606639,0.219062177644645,0.00182406327187889,137
"2.01.01.02.nabase","SP.POP.1316.TO.UN",0.0013548,0.219062177644645,0.00182406327187889,137
"2.01.01.02.nabase","SP.POP.1317.FE.UN",0.00157818,0.217851889370365,0.00193355320303543,137
"2.01.01.02.nabase","SP.POP.1317.MA.UN",0.000606639,0.218759605576075,0.00185088835189178,137
"2.01.01.02.nabase","SP.POP.1317.TO.UN",0.0013548,0.217851889370365,0.00193355320303543,137
"2.01.01.02.nabase","SP.POP.1318.FE.UN",0.00157818,0.216641601096085,0.00204904839260888,137
"2.01.01.02.nabase","SP.POP.1318.MA.UN",0.000606639,0.216641601096085,0.00204904839260888,137
"2.01.01.02.nabase","SP.POP.1318.TO.UN",0.0013548,0.216641601096085,0.00204904839260888,137
"2.01.01.02.nabase","SP.POP.1319.FE.UN",0.00157818,0.216339029027515,0.00207889461144071,137
"2.01.01.02.nabase","SP.POP.1319.MA.UN",0.000606639,0.215733884890375,0.00213978668380711,137
"2.01.01.02.nabase","SP.POP.1319.TO.UN",0.0013548,0.215733884890375,0.00213978668380711,137
"2.01.01.02.nabase","SP.POP.1418.FE.UN",0.00157818,0.216944173164655,0.00201959577052289,137
"2.01.01.02.nabase","SP.POP.1418.MA.UN",0.000606639,0.216036456958945,0.00210913912617416,137
"2.01.01.02.nabase","SP.POP.1418.TO.UN",0.0013548,0.217851889370365,0.00193355320303543,137
"2.01.01.02.nabase","SP.POP.1419.FE.UN",0.00157818,0.215431312821805,0.0021708420795517,137
"2.01.01.02.nabase","SP.POP.1419.MA.UN",0.000606639,0.213313308341816,0.00240006241290906,137
"2.01.01.02.nabase","SP.POP.1419.TO.UN",0.0013548,0.216036456958945,0.00210913912617416,137
"2.01.01.02.nabase","SP.POP.1524.FE.UN",0.00157818,0.205749006627567,0.00341131560889112,137
"2.01.01.02.nabase","SP.POP.1524.MA.UN",0.000606639,0.203631002147577,0.00375699700300839,137
"2.01.01.02.nabase","SP.POP.1524.TO.UN",0.0013548,0.203025858010437,0.00386145125908672,137
"2.01.01.02.nabase","SP.POP.AG00.FE.IN",0.00706516,0.239773357187373,0.000454133861068812,145
"2.01.01.02.nabase","SP.POP.AG00.FE.UN",0.000753116,0.221482754193204,0.00162198474610773,137
"2.01.01.02.nabase","SP.POP.AG00.MA.IN",0.00773246,0.240004086029431,0.000453898354236565,145
"2.01.01.02.nabase","SP.POP.AG00.MA.UN",0.000220331,0.222087898330344,0.00157479234141668,137
"2.01.01.02.nabase","SP.POP.AG00.TO.UN",0.00052358,0.222087898330344,0.00157479234141668,137
"2.01.01.02.nabase","SP.POP.AG01.FE.IN",0.0043462,0.241334513810899,0.000421394194726432,145
"2.01.01.02.nabase","SP.POP.AG01.FE.UN",0.00367402,0.221482754193204,0.00162198474610773,137
"2.01.01.02.nabase","SP.POP.AG01.MA.IN",0.00504354,0.239494253193547,0.00046421396994286,145
"2.01.01.02.nabase","SP.POP.AG01.MA.UN",0.00267422,0.221180182124634,0.00164606590561012,137
"2.01.01.02.nabase","SP.POP.AG01.TO.UN",0.00345947,0.221482754193204,0.00162198474610773,137
"2.01.01.02.nabase","SP.POP.AG02.FE.IN",0.0043462,0.239361824600107,0.000471011396962505,145
"2.01.01.02.nabase","SP.POP.AG02.FE.UN",0.00157818,0.223298186604624,0.00148417827172564,137
"2.01.01.02.nabase","SP.POP.AG02.MA.IN",0.00504354,0.239845630102587,0.000457324767488394,145
"2.01.01.02.nabase","SP.POP.AG02.MA.UN",0.000606639,0.223600758673194,0.00146228810962913,137
"2.01.01.02.nabase","SP.POP.AG02.TO.UN",0.0013548,0.223600758673194,0.00146228810962913,137
"2.01.01.02.nabase","SP.POP.AG03.FE.IN",0.0043462,0.237826780498427,0.000510942366689758,145
"2.01.01.02.nabase","SP.POP.AG03.FE.UN",0.00157818,0.224508474878904,0.00139839034348271,137
"2.01.01.02.nabase","SP.POP.AG03.MA.IN",0.00504354,0.235514332042044,0.000578917793804211,145
"2.01.01.02.nabase","SP.POP.AG03.MA.UN",0.000606639,0.222693042467484,0.00152886708645591,137
"2.01.01.02.nabase","SP.POP.AG03.TO.UN",0.0013548,0.222995614536054,0.00150637001804925,137
"2.01.01.02.nabase","SP.POP.AG04.FE.IN",0.0043462,0.238670929564584,0.000485316640937539,145
"2.01.01.02.nabase","SP.POP.AG04.FE.UN",0.00157818,0.223903330741764,0.00144069583359386,137
"2.01.01.02.nabase","SP.POP.AG04.MA.IN",0.00504354,0.236846526152587,0.0005418252610429,145
"2.01.01.02.nabase","SP.POP.AG04.MA.UN",0.000606639,0.224205902810334,0.00141939778480854,137
"2.01.01.02.nabase","SP.POP.AG04.TO.UN",0.0013548,0.224508474878904,0.00139839034348271,137
"2.01.01.02.nabase","SP.POP.AG05.FE.IN",0.0043462,0.240410184313745,0.000443964153281416,145
"2.01.01.02.nabase","SP.POP.AG05.FE.UN",0.00112043,0.224217937157398,0.00141937949734403,137
"2.01.01.02.nabase","SP.POP.AG05.MA.IN",0.00504354,0.238460057854618,0.00049602246300718,145
"2.01.01.02.nabase","SP.POP.AG05.MA.UN",0.000120073,0.223298186604624,0.00148417827172564,137
"2.01.01.02.nabase","SP.POP.AG05.TO.UN",0.000887316,0.223298186604624,0.00148417827172564,137
"2.01.01.02.nabase","SP.POP.AG06.FE.UN",0.00112043,0.224520525466652,0.00139837228137228,137
"2.01.01.02.nabase","SP.POP.AG06.MA.UN",0.000120073,0.223298186604624,0.00148417827172564,137
"2.01.01.02.nabase","SP.POP.AG06.TO.UN",0.000887316,0.223903330741764,0.00144069583359386,137
"2.01.01.02.nabase","SP.POP.AG07.FE.UN",0.00157818,0.225113619016044,0.00135723299716087,137
"2.01.01.02.nabase","SP.POP.AG07.MA.UN",0.000606639,0.223903330741764,0.00144069583359386,137
"2.01.01.02.nabase","SP.POP.AG07.TO.UN",0.0013548,0.225113619016044,0.00135723299716087,137
"2.01.01.02.nabase","SP.POP.AG08.FE.UN",0.00157818,0.224205902810334,0.00141939778480854,137
"2.01.01.02.nabase","SP.POP.AG08.MA.UN",0.000606639,0.224205902810334,0.00141939778480854,137
"2.01.01.02.nabase","SP.POP.AG08.TO.UN",0.0013548,0.224205902810334,0.00141939778480854,137
"2.01.01.02.nabase","SP.POP.AG09.FE.UN",0.00111731,0.223600758673194,0.00146228810962913,137
"2.01.01.02.nabase","SP.POP.AG09.MA.UN",0.000119023,0.223903330741764,0.00144069583359386,137
"2.01.01.02.nabase","SP.POP.AG09.TO.UN",0.000884739,0.223903330741764,0.00144069583359386,137
"2.01.01.02.nabase","SP.POP.AG10.FE.UN",0.00157818,0.224508474878904,0.00139839034348271,137
"2.01.01.02.nabase","SP.POP.AG10.MA.UN",0.000606639,0.224508474878904,0.00139839034348271,137
"2.01.01.02.nabase","SP.POP.AG10.TO.UN",0.0013548,0.224811046947474,0.00137766992851464,137
"2.01.01.02.nabase","SP.POP.AG11.FE.UN",0.00157818,0.225113619016044,0.00135723299716087,137
"2.01.01.02.nabase","SP.POP.AG11.MA.UN",0.000606639,0.223612760538889,0.00146226936413162,137
"2.01.01.02.nabase","SP.POP.AG11.TO.UN",0.0013548,0.223298186604624,0.00148417827172564,137
"2.01.01.02.nabase","SP.POP.AG12.FE.UN",0.00157818,0.223298186604624,0.00148417827172564,137
"2.01.01.02.nabase","SP.POP.AG12.MA.UN",0.000606639,0.224205902810334,0.00141939778480854,137
"2.01.01.02.nabase","SP.POP.AG12.TO.UN",0.0013548,0.223903330741764,0.00144069583359386,137
"2.01.01.02.nabase","SP.POP.AG13.FE.UN",0.00157818,0.221482754193204,0.00162198474610773,137
"2.01.01.02.nabase","SP.POP.AG13.MA.UN",0.000606639,0.220877610056065,0.00167047566681521,137
"2.01.01.02.nabase","SP.POP.AG13.TO.UN",0.0013548,0.222390470398914,0.00155167325482872,137
"2.01.01.02.nabase","SP.POP.AG14.FE.UN",0.00157818,0.219364749713215,0.00179759587347716,137
"2.01.01.02.nabase","SP.POP.AG14.MA.UN",0.000606639,0.219667321781785,0.00177148187159259,137
"2.01.01.02.nabase","SP.POP.AG14.TO.UN",0.0013548,0.219667321781785,0.00177148187159259,137
"2.01.01.02.nabase","SP.POP.AG15.FE.UN",0.00157818,0.217851889370365,0.00193355320303543,137
"2.01.01.02.nabase","SP.POP.AG15.MA.UN",0.000606639,0.219062177644645,0.00182406327187889,137
"2.01.01.02.nabase","SP.POP.AG15.TO.UN",0.0013548,0.217851889370365,0.00193355320303543,137
"2.01.01.02.nabase","SP.POP.AG16.FE.UN",0.00157818,0.217549317301795,0.00196185275695202,137
"2.01.01.02.nabase","SP.POP.AG16.MA.UN",0.000606639,0.218154461438935,0.00190562892026664,137
"2.01.01.02.nabase","SP.POP.AG16.TO.UN",0.0013548,0.217549317301795,0.00196185275695202,137
"2.01.01.02.nabase","SP.POP.AG17.FE.UN",0.00157818,0.214826168684665,0.00223419580953847,137
"2.01.01.02.nabase","SP.POP.AG17.MA.UN",0.000606639,0.212405592136106,0.00250491730486629,137
"2.01.01.02.nabase","SP.POP.AG17.TO.UN",0.0013548,0.213918452478956,0.00233240788455477,137
"2.01.01.02.nabase","SP.POP.AG18.FE.UN",0.00157818,0.209077299381836,0.00292624071637718,137
"2.01.01.02.nabase","SP.POP.AG18.MA.UN",0.000606639,0.206656722833277,0.00327223646876122,137
"2.01.01.02.nabase","SP.POP.AG18.TO.UN",0.0013548,0.208774727313266,0.00296758411871083,137
"2.01.01.02.nabase","SP.POP.AG19.FE.UN",0.00157818,0.205749006627567,0.00341131560889112,137
"2.01.01.02.nabase","SP.POP.AG19.MA.UN",0.000606639,0.204236146284717,0.00365511722986448,137
"2.01.01.02.nabase","SP.POP.AG19.TO.UN",0.0013548,0.205749006627567,0.00341131560889112,137
"2.01.01.02.nabase","SP.POP.AG20.FE.UN",0.00157818,0.201815569736158,0.00407831272220284,137
"2.01.01.02.nabase","SP.POP.AG20.MA.UN",0.000606639,0.200605281461878,0.0043061711394285,137
"2.01.01.02.nabase","SP.POP.AG20.TO.UN",0.0013548,0.201512997667588,0.00413422764849001,137
"2.01.01.02.nabase","SP.POP.AG21.FE.UN",0.00157818,0.198184704913318,0.00479684294031871,137
"2.01.01.02.nabase","SP.POP.AG21.MA.UN",0.000606639,0.198487276981888,0.00473285839506185,137
"2.01.01.02.nabase","SP.POP.AG21.TO.UN",0.0013548,0.197276988707608,0.00499352067691619,137
"2.01.01.02.nabase","SP.POP.AG22.FE.UN",0.00157818,0.194553840090479,0.00562807276863751,137
"2.01.01.02.nabase","SP.POP.AG22.MA.UN",0.000606639,0.194856412159049,0.00555414055600717,137
"2.01.01.02.nabase","SP.POP.AG22.TO.UN",0.0013548,0.194553840090479,0.00562807276863751,137
"2.01.01.02.nabase","SP.POP.AG23.FE.UN",0.00157818,0.192133263541919,0.00625223588284404,137
"2.01.01.02.nabase","SP.POP.AG23.MA.UN",0.000606639,0.192738407679059,0.00609061199044329,137
"2.01.01.02.nabase","SP.POP.AG23.TO.UN",0.0013548,0.191225547336209,0.00650191680171231,137
"2.01.01.02.nabase","SP.POP.AG24.FE.UN",0.00157818,0.190479340675549,0.00671673249639016,137
"2.01.01.02.nabase","SP.POP.AG24.MA.UN",0.000606639,0.193343551816199,0.00593276106072875,137
"2.01.01.02.nabase","SP.POP.AG24.TO.UN",0.0013548,0.191528119404779,0.00641771064697729,137
"2.01.01.02.nabase","SP.POP.AG25.FE.UN",0.00157818,0.191225547336209,0.00650191680171231,137
"2.01.01.02.nabase","SP.POP.AG25.MA.UN",0.000606639,0.193948695953339,0.00577860645029483,137
"2.01.01.02.nabase","SP.POP.AG25.TO.UN",0.0013548,0.190922975267639,0.00658711547019371,137
"2.01.01.02.nabase","SP.PRE.TOTL.FE.IN",0.00605039,0.201916196355488,0.00379552074367567,139
"2.01.01.02.nabase","SP.PRE.TOTL.IN",0.00633437,0.202210106393851,0.00374488829495629,139
"2.01.01.02.nabase","SP.PRE.TOTL.MA.IN",0.00719634,0.202797926470577,0.00364546086916147,139
"2.01.01.02.nabase","SP.PRM.GRAD.FE",0.0293351,0.215505238424208,0.00242458625074783,134
"2.01.01.02.nabase","SP.PRM.GRAD.MA",0.0300614,0.214240350744535,0.00257150355906581,134
"2.01.01.02.nabase","SP.PRM.GRAD.TO",0.029571,0.216137682264044,0.00235404568627876,134
"2.01.01.02.nabase","SP.PRM.TOTL.FE.IN",0.0212415,0.228470337140851,0.0013042497788246,134
"2.01.01.02.nabase","SP.PRM.TOTL.IN",0.021599,0.228154115220933,0.00132461340421525,134
"2.01.01.02.nabase","SP.PRM.TOTL.MA.IN",0.0224327,0.231000112500196,0.00115144707973327,134
"2.01.01.02.nabase","SP.SEC.LTOT.FE.IN",0.0255585,0.209602768851148,0.00275450010870407,138
"2.01.01.02.nabase","SP.SEC.LTOT.IN",0.0258493,0.209900923572131,0.00271629802851167,138
"2.01.01.02.nabase","SP.SEC.LTOT.MA.IN",0.0265229,0.209602768851148,0.00275450010870407,138
"2.01.01.02.nabase","SP.SEC.TOTL.FE.IN",0.00587839,0.219441874643591,0.00172192627491907,138
"2.01.01.02.nabase","SP.SEC.TOTL.IN",0.00617484,0.218249255759659,0.0018246140180658,138
"2.01.01.02.nabase","SP.SEC.TOTL.MA.IN",0.00707721,0.217951101038675,0.0018511505723773,138
"2.01.01.02.nabase","SP.SEC.UTOT.FE.IN",0.00466084,0.23761109917912,0.000628969945268038,140
"2.01.01.02.nabase","SP.SEC.UTOT.IN",0.00489766,0.238480408078556,0.00060066952178761,140
"2.01.01.02.nabase","SP.SEC.UTOT.MA.IN",0.00562972,0.238782448450858,0.000591494345062514,140
"2.01.01.02.nabase","SP.TER.TOTL.FE.IN",0.00605039,0.217327224858952,0.00176626985326275,140
"2.01.01.02.nabase","SP.TER.TOTL.IN",0.00633437,0.217616994492097,0.00174138479265733,140
"2.01.01.02.nabase","SP.TER.TOTL.MA.IN",0.00719634,0.218196533758387,0.00169257915873322,140
"2.01.01.02.nabase","TOTRESV",0.00908069,0.15854571544745,0.0416780665435713,112
"2.01.01.02.nabase","UIS.GAP.1",0.0416878,0.231964372924883,0.000922055875587333,138
"2.01.01.02.nabase","UIS.GAP.1.F",0.0415313,0.232858837087832,0.000880812689722097,138
"2.01.01.02.nabase","UIS.GAP.1.M",0.0424107,0.231069908761934,0.00096508238868163,138
"2.01.01.02.nabase","UIS.SAP.1.G1",0.0113826,0.213291684984781,0.00268698521734295,134
"2.01.01.02.nabase","UIS.SAP.1.G1.F",0.0112335,0.213607906904699,0.00264797505498365,134
"2.01.01.02.nabase","UIS.SAP.1.G1.M",0.0118786,0.213924128824617,0.00260948321381892,134
"2.01.01.02.nabase","UIS.SAP.4",0.0526931,0.286997554181657,0.00111376292108284,88
"2.01.01.02.nabase","UIS.SAP.4.F",0.0524909,0.286997554181657,0.00111376292108284,88
"2.01.01.02.nabase","UIS.SAP.4.M",0.0533728,0.288480745676136,0.00104938860230185,88
"2.01.03.01.prcpbase","2.04.01.01.excncpt",0.0486274,0.236512005834545,0.00413656016339381,148
"2.01.03.01.prcpbase","2.3_GIR.GPI",0.242283,0.733799385705343,0.00758203873764018,11
"2.01.03.01.prcpbase","2.6_PCR.GPI",0.203039,0.755928946018455,0.00959773025908883,10
"2.01.03.01.prcpbase","3.01.04.01.agcen",0.000228919,0.272363386052402,0.000959191919853497,148
"2.01.03.01.prcpbase","3.02.01.02.fscov",0.07112,0.226231988221046,0.00608960597604646,148
"2.01.03.01.prcpbase","3.11.01.03.popreg",0.0304842,0.204350353104354,0.013226327420466,148
"2.01.03.01.prcpbase","5.01.01.01.indust",0.586952,0.340168316616078,3.71828975229693e-05,148
"2.01.03.01.prcpbase","5.04.01.01.exdebt",0.00652218,0.227248546410031,0.00586487031248795,148
"2.01.03.01.prcpbase","5.14.01.01.povsurv",0.00247404,0.344580245219648,1.18451151680521e-05,148
"2.01.03.01.prcpbase","5.21.01.01.sdds",0.0750515,0.376333739454319,5.04749069651922e-06,148
"2.01.03.01.prcpbase","5.51.01.01.poverty",0.00301483,0.319872099465636,2.24904441223917e-05,148
